Namespace(batch_size=1, ckpt='pretrained/CelebAMask-HQ-512x512.pt', imgdir='images', lambda_lpips=1.0, lambda_mean=0.1, lambda_mse=0.5, lr=0.1, lr_g=0.0001, no_noises=True, noise_regularize=10, outdir='results/inversion', save_steps=True, size=512, step=10000, truncation=1, w_plus=True)
Loading model ...
n_latent: 28, n_latent_expand: 130
model: CelebAMask-HQ-512x512, image: AN
10.046909, 0.034738, 0.001107, 0.101497
10.047657, 0.035542, 0.001090, 0.101016
10.046348, 0.034159, 0.001415, 0.100120
10.049058, 0.036576, 0.001820, 0.101037
10.049788, 0.037595, 0.001403, 0.100227
10.049433, 0.036869, 0.001430, 0.103795
10.047619, 0.035378, 0.001368, 0.100884
10.048788, 0.036255, 0.001426, 0.103512
10.046578, 0.034346, 0.001372, 0.100771
10.046742, 0.034370, 0.001290, 0.102575
10.047418, 0.035216, 0.001334, 0.100662
10.050616, 0.037805, 0.002090, 0.102965
10.055373, 0.036692, 0.001532, 0.164464
10.049209, 0.034649, 0.001447, 0.123666
10.046682, 0.033977, 0.001413, 0.105303
10.055777, 0.042738, 0.002823, 0.101581
10.044561, 0.032328, 0.001293, 0.101182
10.045146, 0.033049, 0.001176, 0.100392
10.046594, 0.034081, 0.002002, 0.100434
10.044897, 0.032890, 0.001078, 0.099989
10.046987, 0.034708, 0.001631, 0.099943
10.044848, 0.032842, 0.001002, 0.100378
10.044241, 0.032268, 0.001056, 0.099768
10.045372, 0.033330, 0.001182, 0.099825
10.043921, 0.031749, 0.001541, 0.099337
10.045744, 0.033587, 0.001313, 0.100319
10.043708, 0.031699, 0.001227, 0.099269
10.044515, 0.032519, 0.001178, 0.099370
10.045731, 0.033680, 0.001399, 0.098832
10.042733, 0.030828, 0.001061, 0.099057
10.043262, 0.031267, 0.001243, 0.099045
10.042586, 0.030703, 0.000985, 0.099227
10.041632, 0.029835, 0.000885, 0.098857
10.043479, 0.031522, 0.001241, 0.098676
10.041685, 0.029879, 0.000880, 0.098972
10.041119, 0.029358, 0.000822, 0.098811
10.041515, 0.029692, 0.000956, 0.098765
10.040868, 0.029078, 0.000894, 0.098740
10.040876, 0.029051, 0.000943, 0.098845
10.040667, 0.028897, 0.000839, 0.098811
10.040656, 0.028891, 0.000823, 0.098844
10.040433, 0.028632, 0.000884, 0.098901
10.040380, 0.028617, 0.000805, 0.098922
10.040257, 0.028475, 0.000842, 0.098921
10.040229, 0.028455, 0.000831, 0.098893
10.040195, 0.028420, 0.000833, 0.098895
10.040168, 0.028406, 0.000812, 0.098864
10.040143, 0.028375, 0.000830, 0.098849
10.040132, 0.028369, 0.000821, 0.098834
10.040123, 0.028359, 0.000825, 0.098819
10.040117, 0.028355, 0.000825, 0.098812
10.040112, 0.028351, 0.000826, 0.098801
10.040111, 0.028349, 0.000825, 0.098797
10.040109, 0.028348, 0.000826, 0.098795
10.040108, 0.028347, 0.000826, 0.098795
10.040108, 0.028347, 0.000826, 0.098794
model: CelebAMask-HQ-512x512, image: DI
11.129252, 0.589803, 1.075960, 0.000000
10.167861, 0.157484, 0.015759, 0.010287
10.113193, 0.104068, 0.009413, 0.029495
10.096581, 0.087073, 0.007392, 0.043441
10.087278, 0.077446, 0.005747, 0.054901
10.083481, 0.072937, 0.005515, 0.063175
10.077072, 0.066775, 0.003726, 0.069657
10.073749, 0.063250, 0.002973, 0.075431
10.068122, 0.057031, 0.003313, 0.079659
10.062790, 0.051452, 0.002240, 0.087496
10.066504, 0.054118, 0.002715, 0.095591
10.058955, 0.047880, 0.002748, 0.082318
10.059430, 0.048075, 0.003182, 0.082962
10.059232, 0.047624, 0.002711, 0.087841
10.057358, 0.045879, 0.002689, 0.086663
10.054683, 0.043225, 0.002317, 0.088300
10.056979, 0.045204, 0.003279, 0.086667
10.057259, 0.046341, 0.001740, 0.085792
10.061649, 0.047194, 0.002638, 0.116670
10.051951, 0.040618, 0.001725, 0.090018
10.062139, 0.050717, 0.002040, 0.089332
10.056804, 0.045557, 0.002098, 0.087289
10.057358, 0.045924, 0.002471, 0.087293
10.057277, 0.044395, 0.005730, 0.085492
10.056252, 0.044368, 0.003503, 0.086631
10.054390, 0.042829, 0.002708, 0.087384
10.054123, 0.042904, 0.001762, 0.088689
10.067547, 0.055889, 0.002320, 0.090291
10.063957, 0.046208, 0.002915, 0.148221
10.054327, 0.042275, 0.002230, 0.094694
10.053196, 0.041498, 0.002205, 0.091278
10.052120, 0.040873, 0.001696, 0.089304
10.054699, 0.043072, 0.002475, 0.089206
10.061432, 0.049578, 0.003008, 0.088818
10.050597, 0.039461, 0.001411, 0.089617
10.059251, 0.046920, 0.004315, 0.087053
10.054385, 0.042740, 0.002209, 0.090720
10.054681, 0.042929, 0.002671, 0.089487
10.056272, 0.044471, 0.003056, 0.088044
10.056463, 0.044095, 0.003699, 0.090502
10.050713, 0.039278, 0.002038, 0.089460
10.051675, 0.039793, 0.002956, 0.089348
10.058277, 0.046115, 0.002906, 0.092403
10.050273, 0.038886, 0.001864, 0.089868
10.051197, 0.039773, 0.002051, 0.089301
10.056057, 0.043789, 0.003608, 0.089961
10.054244, 0.042594, 0.002292, 0.090350
10.056332, 0.043118, 0.005478, 0.090055
10.049430, 0.037938, 0.001571, 0.092384
10.049233, 0.037505, 0.002306, 0.091073
10.051398, 0.038948, 0.002239, 0.098615
10.057158, 0.044077, 0.004842, 0.091919
10.050806, 0.038787, 0.002450, 0.093261
10.048720, 0.037338, 0.001473, 0.091768
10.052180, 0.040279, 0.001724, 0.095704
10.049332, 0.037664, 0.001775, 0.093118
10.053052, 0.040775, 0.002984, 0.093165
10.053426, 0.041970, 0.001559, 0.092079
10.047984, 0.036457, 0.001642, 0.092386
10.051324, 0.039128, 0.002039, 0.097085
10.051157, 0.039501, 0.001629, 0.093737
10.049923, 0.037776, 0.002636, 0.093603
10.049084, 0.037531, 0.001699, 0.092346
10.049567, 0.037325, 0.002759, 0.093942
10.048359, 0.036840, 0.001440, 0.093307
10.048935, 0.037009, 0.001865, 0.095245
10.051797, 0.038935, 0.003723, 0.095311
10.050007, 0.037775, 0.002488, 0.095183
10.047861, 0.035933, 0.001920, 0.094985
10.053169, 0.041198, 0.002007, 0.094992
10.049407, 0.037427, 0.001698, 0.096630
10.046362, 0.034645, 0.001721, 0.093886
10.050237, 0.038079, 0.001976, 0.097019
10.049726, 0.037683, 0.001602, 0.097743
10.048793, 0.036967, 0.001540, 0.095869
10.051492, 0.038463, 0.003695, 0.097123
10.050482, 0.037603, 0.003577, 0.096217
10.048514, 0.036319, 0.002172, 0.096410
10.046549, 0.034631, 0.001387, 0.097563
10.048026, 0.035599, 0.002488, 0.097149
10.048534, 0.036411, 0.001858, 0.097256
10.048225, 0.036339, 0.001166, 0.098354
10.049433, 0.036950, 0.002476, 0.097762
10.047873, 0.036005, 0.001474, 0.096620
10.054134, 0.041560, 0.002706, 0.097526
10.047379, 0.035287, 0.001826, 0.097101
10.045693, 0.033563, 0.002028, 0.096488
10.047324, 0.035344, 0.001351, 0.098358
10.049542, 0.036945, 0.002472, 0.098928
10.048504, 0.036235, 0.002254, 0.096727
10.051940, 0.039822, 0.001740, 0.097801
10.050205, 0.038229, 0.001619, 0.096992
10.046799, 0.034816, 0.001737, 0.096458
10.051103, 0.038609, 0.002656, 0.096973
10.046904, 0.034699, 0.002174, 0.096492
10.053052, 0.040800, 0.002294, 0.096361
10.047992, 0.035901, 0.001363, 0.099405
10.045831, 0.033699, 0.001547, 0.098900
10.049096, 0.036450, 0.002640, 0.098583
10.047876, 0.035727, 0.001474, 0.099442
10.045942, 0.034136, 0.001273, 0.097008
10.047292, 0.034591, 0.002647, 0.099087
10.047448, 0.034957, 0.002239, 0.099031
10.048137, 0.035602, 0.002441, 0.098444
10.048379, 0.036042, 0.002181, 0.097783
10.049073, 0.036318, 0.002047, 0.102621
10.048754, 0.036154, 0.001869, 0.101958
10.047063, 0.035104, 0.001216, 0.098818
10.048820, 0.036676, 0.001619, 0.098648
10.046493, 0.034408, 0.001700, 0.097669
10.046808, 0.034280, 0.002137, 0.099907
10.046086, 0.033939, 0.001635, 0.098615
10.046908, 0.034428, 0.002306, 0.098579
10.049788, 0.037433, 0.002176, 0.097982
10.046633, 0.034297, 0.001858, 0.099385
10.049307, 0.036846, 0.002493, 0.097460
10.051416, 0.038643, 0.002092, 0.102586
10.047510, 0.035313, 0.001930, 0.097628
10.047789, 0.034964, 0.002973, 0.098697
10.047185, 0.034298, 0.001729, 0.105540
10.050753, 0.038689, 0.001447, 0.098713
10.052169, 0.039513, 0.002825, 0.097751
10.047156, 0.034931, 0.001908, 0.098028
10.051468, 0.039283, 0.001574, 0.099300
10.047845, 0.035551, 0.001911, 0.098694
10.047675, 0.035137, 0.002525, 0.098068
10.046515, 0.034253, 0.001949, 0.098195
10.047580, 0.035530, 0.001475, 0.098426
10.049429, 0.036944, 0.002729, 0.096525
10.045897, 0.033674, 0.001905, 0.098011
10.049500, 0.037097, 0.001987, 0.099401
10.045853, 0.033961, 0.001363, 0.097417
10.047989, 0.035485, 0.001668, 0.102007
10.048760, 0.036424, 0.001972, 0.098824
10.045693, 0.033735, 0.001380, 0.098002
10.046196, 0.034198, 0.001316, 0.098714
10.046926, 0.034340, 0.002147, 0.100437
10.049229, 0.037109, 0.001516, 0.098928
10.048971, 0.035482, 0.002244, 0.108989
10.045994, 0.033752, 0.001521, 0.100127
10.048521, 0.035829, 0.002321, 0.100633
10.050066, 0.036979, 0.002499, 0.103689
10.045930, 0.033761, 0.001357, 0.100221
10.048895, 0.036152, 0.002682, 0.099334
10.045329, 0.033060, 0.001816, 0.098926
10.047734, 0.035200, 0.001658, 0.102377
10.045576, 0.033708, 0.001061, 0.098693
10.046903, 0.034369, 0.002215, 0.099582
10.047455, 0.035400, 0.001102, 0.100356
10.045384, 0.033217, 0.001532, 0.099325
10.052406, 0.039612, 0.002446, 0.101021
10.049603, 0.036951, 0.001688, 0.103390
10.050940, 0.038227, 0.002385, 0.100518
10.048417, 0.036230, 0.001494, 0.099711
10.052884, 0.036127, 0.001427, 0.145752
10.047732, 0.035279, 0.002232, 0.098688
10.046161, 0.034235, 0.001416, 0.097497
10.048755, 0.035967, 0.002932, 0.098533
10.048577, 0.036503, 0.001621, 0.097940
10.057175, 0.036481, 0.001931, 0.182601
10.048910, 0.036299, 0.001636, 0.103243
10.045494, 0.033526, 0.001454, 0.097735
10.045429, 0.033618, 0.001195, 0.097442
10.044799, 0.032834, 0.001483, 0.097566
10.044655, 0.032763, 0.001429, 0.097082
10.046939, 0.035111, 0.001148, 0.097847
10.044725, 0.032647, 0.001750, 0.097345
10.044409, 0.032626, 0.001208, 0.097101
10.049603, 0.036844, 0.003002, 0.097887
10.043065, 0.031291, 0.001045, 0.097825
10.044966, 0.033120, 0.001309, 0.097227
10.043295, 0.031271, 0.001628, 0.097407
10.043180, 0.031331, 0.001334, 0.097135
10.044339, 0.032325, 0.001606, 0.097428
10.042775, 0.031082, 0.001043, 0.097031
10.042532, 0.030775, 0.001104, 0.097368
10.043734, 0.031896, 0.001355, 0.096922
10.041994, 0.030229, 0.001190, 0.097016
10.041895, 0.030186, 0.001063, 0.097091
10.041324, 0.029682, 0.000913, 0.097172
10.041586, 0.029448, 0.001152, 0.100932
10.041286, 0.029526, 0.000987, 0.097964
10.041161, 0.029400, 0.001074, 0.097551
10.040949, 0.029252, 0.000971, 0.097423
10.040905, 0.029162, 0.001075, 0.097373
10.040742, 0.029061, 0.000943, 0.097404
10.040855, 0.029136, 0.001005, 0.097488
10.040566, 0.028858, 0.000976, 0.097514
10.040491, 0.028777, 0.000975, 0.097578
10.040487, 0.028761, 0.000991, 0.097613
10.040432, 0.028714, 0.000964, 0.097673
10.040405, 0.028677, 0.000978, 0.097700
10.040381, 0.028656, 0.000965, 0.097745
10.040360, 0.028631, 0.000965, 0.097781
10.040350, 0.028619, 0.000963, 0.097804
10.040328, 0.028594, 0.000969, 0.097812
10.040322, 0.028589, 0.000966, 0.097810
10.040318, 0.028585, 0.000967, 0.097816
10.040317, 0.028583, 0.000966, 0.097818
10.040316, 0.028582, 0.000966, 0.097818
model: CelebAMask-HQ-512x512, image: FE
11.170519, 0.615553, 1.106996, 0.000000
10.177487, 0.165843, 0.018267, 0.010423
10.123987, 0.115268, 0.008965, 0.027675
10.109505, 0.099919, 0.007781, 0.042269
10.096117, 0.086092, 0.005901, 0.056057
10.087305, 0.077046, 0.004378, 0.066009
10.082835, 0.071866, 0.003654, 0.076735
10.070486, 0.059617, 0.002204, 0.082978
10.070088, 0.058958, 0.002593, 0.083646
10.064696, 0.053100, 0.002727, 0.087642
10.065377, 0.053210, 0.003219, 0.090897
10.063527, 0.051281, 0.002746, 0.094043
10.058919, 0.046971, 0.002124, 0.094172
10.058519, 0.046152, 0.001987, 0.099059
10.061132, 0.048435, 0.002546, 0.099553
10.057514, 0.044955, 0.001917, 0.101326
10.054612, 0.042186, 0.001740, 0.100861
10.062942, 0.047758, 0.002768, 0.123324
10.053560, 0.040584, 0.002020, 0.104972
10.056219, 0.043320, 0.002514, 0.101734
10.054681, 0.041486, 0.003111, 0.101713
10.055216, 0.041503, 0.002958, 0.107653
10.052068, 0.039435, 0.001569, 0.103805
10.054502, 0.041483, 0.001560, 0.107698
10.052704, 0.039328, 0.003228, 0.102922
10.055095, 0.041146, 0.003767, 0.105977
10.054128, 0.040819, 0.002594, 0.105433
10.050671, 0.038210, 0.001392, 0.102961
10.050468, 0.037636, 0.001826, 0.104504
10.048657, 0.035916, 0.001793, 0.103761
10.053418, 0.039876, 0.003394, 0.103774
10.048926, 0.036334, 0.001648, 0.102993
10.048420, 0.035720, 0.001710, 0.103756
10.050870, 0.037906, 0.002154, 0.104193
10.048447, 0.035703, 0.001830, 0.103597
10.048724, 0.035984, 0.001808, 0.103677
10.048179, 0.035541, 0.001836, 0.102509
10.050794, 0.037627, 0.002586, 0.104045
10.048637, 0.036031, 0.001598, 0.103386
10.048757, 0.035412, 0.002781, 0.104855
10.051173, 0.038677, 0.001485, 0.102841
10.052912, 0.039816, 0.002227, 0.105134
10.045952, 0.033340, 0.001513, 0.103875
10.046799, 0.034119, 0.001435, 0.104934
10.051542, 0.038787, 0.001471, 0.105517
10.047270, 0.034673, 0.001436, 0.104105
10.048213, 0.035324, 0.001624, 0.106094
10.050350, 0.037193, 0.002209, 0.105843
10.048538, 0.035563, 0.001943, 0.105359
10.056858, 0.040352, 0.002611, 0.137321
10.048816, 0.035455, 0.001406, 0.111882
10.046349, 0.033684, 0.001338, 0.105264
10.047907, 0.035247, 0.001487, 0.104473
10.049892, 0.037000, 0.001648, 0.106000
10.048697, 0.035680, 0.001838, 0.106285
10.054732, 0.038708, 0.002661, 0.132249
10.046068, 0.033312, 0.001459, 0.105578
10.048774, 0.035939, 0.001613, 0.105589
10.047730, 0.034630, 0.002150, 0.105563
10.052200, 0.038856, 0.002385, 0.106828
10.046944, 0.034015, 0.001350, 0.107846
10.049558, 0.036105, 0.002774, 0.105959
10.046217, 0.033338, 0.001873, 0.104741
10.065066, 0.051566, 0.001657, 0.112024
10.052016, 0.038686, 0.001605, 0.110589
10.049341, 0.036949, 0.001447, 0.101999
10.048830, 0.036548, 0.001598, 0.100150
10.051356, 0.038876, 0.001820, 0.101013
10.054238, 0.040785, 0.002662, 0.106536
10.049124, 0.036553, 0.001592, 0.103052
10.051707, 0.039031, 0.001946, 0.102347
10.051546, 0.039244, 0.001598, 0.100348
10.052075, 0.039224, 0.002551, 0.101072
10.049886, 0.037111, 0.002547, 0.100319
10.049273, 0.036496, 0.002380, 0.101193
10.049645, 0.036970, 0.001651, 0.103824
10.051034, 0.038250, 0.001761, 0.104353
10.046936, 0.034426, 0.001173, 0.104539
10.049880, 0.036753, 0.002389, 0.104647
10.050339, 0.037002, 0.002709, 0.105140
10.047236, 0.034547, 0.001313, 0.105641
10.053263, 0.039570, 0.003303, 0.105712
10.044652, 0.031954, 0.001226, 0.106154
10.049731, 0.036727, 0.002129, 0.104710
10.044112, 0.031344, 0.001184, 0.107069
10.048985, 0.035894, 0.002090, 0.105783
10.049362, 0.036190, 0.001900, 0.107548
10.046261, 0.033403, 0.001578, 0.106004
10.056136, 0.042425, 0.002964, 0.107605
10.046452, 0.033503, 0.001634, 0.106633
10.045333, 0.032562, 0.001287, 0.106588
10.046951, 0.034180, 0.001475, 0.105656
10.046125, 0.032863, 0.001840, 0.108737
10.045791, 0.032619, 0.001915, 0.107461
10.050337, 0.037370, 0.001692, 0.106529
10.047759, 0.034595, 0.001996, 0.106970
10.048457, 0.035071, 0.002384, 0.107249
10.044395, 0.031332, 0.001681, 0.107533
10.047399, 0.034162, 0.002209, 0.106639
10.050291, 0.036712, 0.002487, 0.108669
10.049282, 0.036341, 0.001480, 0.107317
10.047590, 0.034148, 0.002183, 0.108826
10.045485, 0.032227, 0.001787, 0.108960
10.044397, 0.031424, 0.001338, 0.108346
10.047202, 0.033808, 0.002134, 0.108575
10.046696, 0.033512, 0.001775, 0.108283
10.049367, 0.036184, 0.002012, 0.107082
10.047930, 0.034630, 0.001716, 0.109732
10.049593, 0.036092, 0.002345, 0.108592
10.043759, 0.030636, 0.001329, 0.109895
10.044236, 0.031174, 0.001333, 0.109273
10.056979, 0.043460, 0.001783, 0.111592
10.047427, 0.033434, 0.001751, 0.116493
10.047022, 0.033620, 0.001809, 0.110271
10.050200, 0.035923, 0.003560, 0.110286
10.044912, 0.031840, 0.001249, 0.109788
10.045221, 0.032173, 0.001395, 0.108824
10.072815, 0.057935, 0.003226, 0.117976
10.055242, 0.040280, 0.001858, 0.125646
10.062274, 0.042619, 0.001728, 0.173224
10.050746, 0.036592, 0.001823, 0.117731
10.052652, 0.039321, 0.002148, 0.107885
10.049056, 0.036106, 0.001770, 0.105966
10.052238, 0.037429, 0.001770, 0.124545
10.052379, 0.039172, 0.002411, 0.105323
10.047214, 0.034213, 0.001813, 0.106249
10.053468, 0.039987, 0.002636, 0.106941
10.045503, 0.032094, 0.001299, 0.112903
10.049419, 0.035759, 0.002621, 0.108810
10.048518, 0.035282, 0.001842, 0.108464
10.046604, 0.033479, 0.001769, 0.107721
10.050793, 0.037131, 0.003031, 0.106786
10.047585, 0.034516, 0.001723, 0.107396
10.049446, 0.035896, 0.002201, 0.109819
10.044706, 0.031846, 0.001414, 0.106853
10.047502, 0.034449, 0.001820, 0.106747
10.045160, 0.032238, 0.001516, 0.106951
10.048183, 0.035054, 0.001691, 0.108160
10.044322, 0.031310, 0.001385, 0.108508
10.050563, 0.037225, 0.002097, 0.108204
10.049293, 0.035748, 0.002242, 0.109549
10.043543, 0.030494, 0.001410, 0.108754
10.048769, 0.035317, 0.002263, 0.108505
10.046109, 0.032842, 0.002045, 0.107755
10.044290, 0.031314, 0.001209, 0.109026
10.047013, 0.033806, 0.001451, 0.110134
10.048839, 0.035293, 0.002213, 0.109701
10.043547, 0.030409, 0.001431, 0.109536
10.044454, 0.031331, 0.001242, 0.110327
10.050180, 0.036356, 0.002746, 0.109820
10.051618, 0.037741, 0.002746, 0.110346
10.050520, 0.036722, 0.002458, 0.111011
10.044579, 0.031301, 0.001352, 0.111330
10.051481, 0.036785, 0.004192, 0.111322
10.048357, 0.035055, 0.001888, 0.108894
10.044148, 0.030865, 0.001476, 0.110774
10.045888, 0.032672, 0.001793, 0.108507
10.045922, 0.032643, 0.001681, 0.109704
10.044720, 0.031562, 0.001451, 0.109630
10.043917, 0.030742, 0.001226, 0.110935
10.043494, 0.030340, 0.001265, 0.110531
10.048273, 0.034449, 0.002155, 0.112778
10.042673, 0.029544, 0.001545, 0.108879
10.044280, 0.031109, 0.001499, 0.109522
10.045259, 0.031910, 0.001750, 0.110051
10.045236, 0.032037, 0.001632, 0.109138
10.043754, 0.030479, 0.001677, 0.109670
10.043842, 0.030708, 0.001673, 0.108294
10.042543, 0.029496, 0.001236, 0.109609
10.044427, 0.031356, 0.001403, 0.109001
10.040915, 0.028080, 0.001183, 0.107751
10.041185, 0.028228, 0.001312, 0.108327
10.040812, 0.027892, 0.001407, 0.107467
10.040603, 0.027839, 0.001024, 0.107834
10.040289, 0.027534, 0.001149, 0.107124
10.039981, 0.027209, 0.001207, 0.106994
10.041071, 0.028242, 0.001267, 0.107272
10.039249, 0.026501, 0.001135, 0.107120
10.039342, 0.026649, 0.001076, 0.106867
10.038857, 0.026167, 0.001123, 0.106602
10.039119, 0.026483, 0.000994, 0.106711
10.038538, 0.025893, 0.001031, 0.106614
10.038525, 0.025879, 0.001035, 0.106605
10.038605, 0.025924, 0.001099, 0.106621
10.038363, 0.025723, 0.001001, 0.106705
10.038515, 0.025887, 0.000974, 0.106724
10.038187, 0.025551, 0.000992, 0.106721
10.038194, 0.025556, 0.000994, 0.106714
10.038188, 0.025534, 0.001022, 0.106739
